"","check.accents","Notes","replacement","author_id","author_name","canonical_key","extra","last_name","first_name","middle_name"
"1212",NA,"",NA,1065,"Shin, D.","shin|d",NA,"Shin","D",NA
"1213",NA,"",NA,1636,"Shin, Seungwook",NA,NA,"Shin","Seungwook",NA
"1214",NA,"",NA,1638,"Shin, Youngjae",NA,NA,"Shin","Youngjae",NA
"1215",NA,"Fixed out of upper case and removed extra spaces",NA,1066,"Shirley, Ethana","shirley|ea",NA,"Shirley","Ethana",""
"1216",NA,"",NA,1067,"Shirzaditabar, Farzad","shirzaditabar|f",NA,"Shirzaditabar","Farzad",NA
"1217",NA,"",NA,1712,"Shoda, Megan",NA,NA,"Shoda","Megan",NA
"1218",NA,"",NA,1569,"Shojaeddini, Ensieh",NA,NA,"Shojaeddini","Ensieh",NA
"1219",NA,"",NA,1070,"Short, S R","short|s",NA,"Short","S","R"
"1220",NA,"",NA,1429,"Shorten, Chilisa M.",NA,NA,"Shorten","Chilisa","M"
"1221",NA,"",NA,1729,"Show, Bijay Kumar",NA,NA,"Show","Bijay","Kumar"
"1222",NA,"",NA,1431,"Shuman, Bryan N.",NA,NA,"Shuman","Bryan","N"
"1223",NA,"",NA,1071,"Sicard, Karri R.","sicard|kr",NA,"Sicard","Karri","R"
"1224",NA,"",NA,1619,"Sieg, Carolyn H.",NA,NA,"Sieg","Carolyn","H"
"1225",NA,"",NA,1072,"Sievert, N.","sievert|n",NA,"Sievert","N",NA
"1226",NA,"",NA,1537,"Silva, Francisco Da",NA,NA,"Silva","Francisco","Da"
"1227",1,"This is an accented o, no seeming duplicates",NA,1076,"Simões, V H P","simes|v",NA,"Simões","V","H P"
"1228",NA,"",NA,1074,"Simandl, G J","simandl|g",NA,"Simandl","G","J"
"1229",NA,"",NA,1075,"Simandl, L.","simandl|l",NA,"Simandl","L",NA
"1230",NA,"",NA,1077,"Simmonds, J.","simmonds|j",NA,"Simmonds","J",NA
"1231",NA,"",NA,1476,"Simon, Adam C.",NA,NA,"Simon","Adam","C"
"1232",NA,"",NA,1555,"Simons, Rachel E",NA,NA,"Simons","Rachel","E"
"1233",NA,"",NA,1078,"Simpson, B.","simpson|b",NA,"Simpson","B",NA
"1234",NA,"",NA,1079,"Singer, J W","singer|j",NA,"Singer","J","W"
"1235",NA,"",NA,1484,"Singh, Nahar",NA,NA,"Singh","Nahar",NA
"1236",NA,"",NA,1080,"Singh, S.","singh|s",NA,"Singh","S",NA
"1237",NA,"",NA,1081,"Sitterley, Kurban A.","sitterley|ka",NA,"Sitterley","Kurban","A"
"1238",1,"replace special characters with a dash",NA,1082,"Sizun, Jean-Pierre","sizun|j",NA,"Sizun","Jean-Pierre",NA
"1239",NA,"",NA,1467,"Skoupras, Evaggelos",NA,NA,"Skoupras","Evaggelos",NA
"1240",NA,"",NA,1083,"Slack, J F","slack|j",NA,"Slack","J","F"
"1241",NA,"",NA,1084,"Smelror, M.","smelror|m",NA,"Smelror","M",NA
"1242",NA,"",NA,1603,"Smith, Christopher P. A.",NA,NA,"Smith","Christopher","P A"
"1243",NA,"",NA,1086,"Smith, D M","smith|d",NA,"Smith","D","M"
"1244",NA,"",NA,1735,"Smith, Jared D.",NA,NA,"Smith","Jared","D"
"1245",NA,"",NA,1558,"Smith, Ryan",NA,NA,"Smith","Ryan",NA
"1246",NA,"",NA,1087,"Smith, S.","smith|s",NA,"Smith","S",NA
"1247",NA,"",NA,1088,"Smith, T M","smith|t",NA,"Smith","T","M"
"1248",NA,"",NA,1667,"Snead, Anthony A.",NA,NA,"Snead","Anthony","A"
"1249",NA,"",NA,1090,"Snyder, S D","snyder|s",NA,"Snyder","S","D"
"1250",NA,"",NA,1091,"Solano, Federico","solano|f",NA,"Solano","Federico",NA
"1251",NA,"",NA,1714,"Solder, John",NA,NA,"Solder","John",NA
"1252",NA,"",NA,1444,"Sommaruga, Ruben",NA,NA,"Sommaruga","Ruben",NA
"1253",NA,"",NA,1093,"Song, S.","song|s",NA,"Song","S",NA
"1254",NA,"",NA,1094,"Song, W.","song|w",NA,"Song","W",NA
"1255",NA,"",NA,1701,"Song, Yuqi",NA,NA,"Song","Yuqi",NA
"1256",NA,"",NA,1095,"Sonnemann, G.","sonnemann|g",NA,"Sonnemann","G",NA
"1257",NA,"",NA,1715,"Soroka, Alexander M.",NA,NA,"Soroka","Alexander","M"
"1258",NA,"",NA,1655,"Sosnowska, Elzbieta",NA,NA,"Sosnowska","Elzbieta",NA
"1259",1,"This is an accented e, no seeming duplicates",NA,1097,"Soulié, J P","souli|j",NA,"Soulié","J","P"
"1260",NA,"",NA,1098,"Spandler, C.","spandler|c",NA,"Spandler","C",NA
"1261",NA,"",NA,1099,"Sporleder, B A","sporleder|b",NA,"Sporleder","B","A"
"1262",NA,"",NA,1100,"Spotila, J A","spotila|j",NA,"Spotila","J","A"
"1263",NA,"",NA,1458,"Sprenger, Matthias",NA,NA,"Sprenger","Matthias",NA
"1264",NA,"",NA,1101,"Stackelberg, P E","stackelberg|p",NA,"Stackelberg","P","E"
"1265",NA,"",NA,1102,"Stafford, K T","stafford|k",NA,"Stafford","K","T"
"1266",NA,"",NA,1666,"Stahl, Leigha M.",NA,NA,"Stahl","Leigha","M"
"1267",NA,"",NA,1103,"Stanfield, C H","stanfield|c",NA,"Stanfield","C","H"
"1268",NA,"",NA,1104,"Stearman, Loren W.","stearman|lw",NA,"Stearman","Loren","W"
"1269",NA,"",NA,1105,"Stearns, Andrew","stearns|a",NA,"Stearns","Andrew",NA
"1270",NA,"",NA,1106,"Steed, J E","steed|j",NA,"Steed","J","E"
"1271",NA,"",NA,1108,"Steen, D A","steen|d",NA,"Steen","D","A"
"1272",NA,"",NA,1107,"Steenstra, Philip James","steenstra|pj",NA,"Steenstra","Philip","James"
"1273",NA,"",NA,1109,"Stegen, R J","stegen|r",NA,"Stegen","R","J"
"1274",NA,"",NA,1486,"Steiner, Benedikt M.",NA,NA,"Steiner","Benedikt","M"
"1275",NA,"",NA,1611,"Stephen, Daniel A.",NA,NA,"Stephen","Daniel","A"
"1276",NA,"",NA,1110,"Stergiou, C L","stergiou|c",NA,"Stergiou","C","L"
"1277",NA,"",NA,1111,"Stern, R J","stern|r",NA,"Stern","R","J"
"1278",NA,"",NA,1112,"Steurs, Gert","steurs|g",NA,"Steurs","Gert",NA
"1279",NA,"",NA,1113,"Stigall","stigall|",NA,"Stigall",NA,NA
"1280",NA,"",NA,1117,"Stokes, Maya F.","stokes|mf",NA,"Stokes","Maya","F"
"1281",NA,"",NA,1116,"Stokes-Draut, Jennifer R.","stokesdraut|jr",NA,"Stokes-Draut","Jennifer","R"
"1282",NA,"",NA,1118,"Stone, B D","stone|b",NA,"Stone","B","D"
"1283",1,"This is an accented o, no seeming duplicates",NA,1121,"Strømman, A H","strmman|a",NA,"Strømman","A","H"
"1284",NA,"",NA,1120,"Strigul, N.","strigul|n",NA,"Strigul","N",NA
"1285",NA,"",NA,1122,"Subasi, Y.","subasi|y",NA,"Subasi","Y",NA
"1286",NA,"",NA,1123,"Sudhakar, A V V","sudhakar|a",NA,"Sudhakar","A","V V"
"1287",NA,"",NA,1124,"Suhey, J M","suhey|j",NA,"Suhey","J","M"
"1288",NA,"",NA,1125,"Suhrhoff, T J","suhrhoff|t",NA,"Suhrhoff","T","J"
"1289",NA,"",NA,1126,"Sui, J.","sui|j",NA,"Sui","J",NA
"1290",NA,"",NA,1464,"Sullivan, Pamela L.",NA,NA,"Sullivan","Pamela","L"
"1291",NA,"",NA,1130,"Sun, Z.","sun|z",NA,"Sun","Z",NA
"1292",NA,"",NA,1127,"Sundberg, F A","sundberg|f",NA,"Sundberg","F","A"
"1293",NA,"",NA,1128,"Sunddararaj, S P","sunddararaj|s",NA,"Sunddararaj","S","P"
"1294",NA,"",NA,1129,"Sunjaya, D.","sunjaya|d",NA,"Sunjaya","D",NA
"1295",NA,"",NA,1131,"Sutton, W B","sutton|w",NA,"Sutton","W","B"
"1296",NA,"",NA,1133,"Sweetkind, D S","sweetkind|d",NA,"Sweetkind","D","S"
"1297",NA,"",NA,1424,"Swerts, Johan",NA,NA,"Swerts","Johan",NA
"1298",NA,"",NA,1134,"Swezey, C S","swezey|c",NA,"Swezey","C","S"
"1299",NA,"",NA,1135,"Szumigala, David J.","szumigala|dj",NA,"Szumigala","David","J"
"1300",1,"This is an accented o and an accented e, row without accents is updated to replace with this author_id",NA,1162,"Tőkés, Tibor","tks|t",NA,"Tőkés","Tibor",NA
"1301",NA,"",NA,1136,"Taghvaeian, S.","taghvaeian|s",NA,"Taghvaeian","S",NA
"1302",NA,"",NA,1669,"Takahashi, Yuhei",NA,NA,"Takahashi","Yuhei",NA
"1303",NA,"",NA,1137,"Talan, D.","talan|d",NA,"Talan","D",NA
"1304",NA,"",NA,1138,"Talmadge, Michael S.","talmadge|ms",NA,"Talmadge","Michael","S"
"1305",NA,"",NA,1503,"Tamang, Shashi",NA,NA,"Tamang","Shashi",NA
"1306",NA,"",NA,1139,"Tang, G.","tang|g",NA,"Tang","G",NA
"1307",NA,"",NA,1140,"Tang, Y.","tang|y",NA,"Tang","Y",NA
"1308",NA,"",NA,1141,"Tappe, Sebastian","tappe|s",NA,"Tappe","Sebastian",NA
"1309",NA,"",NA,1142,"Tarka, T J","tarka|t",NA,"Tarka","T","J"
"1310",NA,"",NA,1143,"Taylor, C.","taylor|c",NA,"Taylor","C",NA
"1311",NA,"",NA,1144,"Taylor, Ryan","taylor|r",NA,"Taylor","Ryan",NA
"1312",NA,"",NA,1145,"Tester, J W","tester|j",NA,"Tester","J","W"
"1313",NA,"",NA,1146,"Thakurta, J.","thakurta|j",NA,"Thakurta","J",NA
"1314",NA,"",NA,1147,"Thapa, S.","thapa|s",NA,"Thapa","S",NA
"1315",NA,"",NA,1148,"Theilen-Willige, Prof.Dr.habil. Barbara","theilenwillige|pb",NA,"Theilen-Willige","ProfDrhabil","Barbara"
"1316",NA,"",NA,1460,"Thiros, Nicholas",NA,NA,"Thiros","Nicholas",NA
"1317",NA,"",NA,1149,"Thirumaran, Kiran","thirumaran|k",NA,"Thirumaran","Kiran",NA
"1318",NA,"",NA,1150,"Thomas, K.","thomas|k",NA,"Thomas","K",NA
"1319",NA,"",NA,1151,"Thomas, M A","thomas|m",NA,"Thomas","M","A"
"1320",NA,"Checked that this isn't a duplicate, no full name easily found, but middle initials differ",NA,1152,"Thomas, R D","thomas|r",NA,"Thomas","R","D"
"1321",NA,"Checked that this isn't a duplicate, no full name easily found, but middle initials differ",NA,1457,"Thomas, R. B.",NA,NA,"Thomas","R","B"
"1322",NA,"",NA,1153,"Thomas, V M","thomas|v",NA,"Thomas","V","M"
"1323",NA,"",NA,1154,"Thomazo, Christophe","thomazo|c",NA,"Thomazo","Christophe",NA
"1324",NA,"",NA,1155,"Thompson, R A","thompson|r",NA,"Thompson","R","A"
"1325",NA,"",NA,1640,"Thompson, Zachary",NA,NA,"Thompson","Zachary",NA
"1326",NA,"",NA,1156,"Thorne, J.","thorne|j",NA,"Thorne","J",NA
"1327",NA,"",NA,1157,"Tian, Y.","tian|y",NA,"Tian","Y",NA
"1328",NA,"",NA,1158,"Tillery, A C","tillery|a",NA,"Tillery","A","C"
"1329",NA,"",NA,1159,"Timbie, J.","timbie|j",NA,"Timbie","J",NA
"1330",NA,"",NA,1160,"Tita, A.","tita|a",NA,"Tita","A",NA
"1331",NA,"",NA,1163,"Todd, Erin","todd|e",NA,"Todd","Erin",NA
"1332",NA,"",NA,1493,"Tohamy, Amira M. El",NA,NA,"Tohamy","Amira","M El"
"1333",NA,"",NA,1426,"Tokei, Zsolt",NA,NA,"Tokei","Zsolt",NA
"1334",NA,"",NA,1165,"Toma, J.","toma|j",NA,"Toma","J",NA
"1335",NA,"",NA,1164,"Tomaszewski, E J","tomaszewski|e",NA,"Tomaszewski","E","J"
"1336",NA,"",NA,1166,"Tomkins, A.","tomkins|a",NA,"Tomkins","A",NA
"1337",NA,"",NA,1334,"Torregrosa, A.",NA,NA,"Torregrosa","A",NA
"1338",NA,"",NA,1167,"Torrez, L F A","torrez|l",NA,"Torrez","L","F A"
"1339",NA,"",NA,1168,"Toscani, R.","toscani|r",NA,"Toscani","R",NA
"1340",NA,"",NA,1169,"Tracy, B S","tracy|b",NA,"Tracy","B","S"
"1341",NA,"",NA,1472,"Trcera, Nicolas",NA,NA,"Trcera","Nicolas",NA
"1342",NA,"",NA,1170,"Trcka, A R","trcka|a",NA,"Trcka","A","R"
"1343",NA,"",NA,1171,"Trembanis, A.","trembanis|a",NA,"Trembanis","A",NA
"1344",NA,"",NA,1172,"Tripathi, P.","tripathi|p",NA,"Tripathi","P",NA
"1345",NA,"",NA,1173,"Tripathy, S K","tripathy|s",NA,"Tripathy","S","K"
"1346",NA,"",NA,1174,"Troeye, B. Van","troeye|bv",NA,"Troeye","B","Van"
"1347",NA,"",NA,1175,"Trott, M L","trott|m",NA,"Trott","M","L"
"1348",NA,"",NA,1176,"Truskowski, Conner M.","truskowski|cm",NA,"Truskowski","Conner","M"
"1349",NA,"",NA,1177,"Tuladhar, A.","tuladhar|a",NA,"Tuladhar","A",NA
"1350",NA,"",NA,1556,"Turner, Kenzie J.",NA,NA,"Turner","Kenzie","J"
"1351",NA,"",NA,1338,"Turner, M. M.",NA,NA,"Turner","M","M"
"1352",NA,"",NA,1178,"Twelker, Evan","twelker|e",NA,"Twelker","Evan",NA
"1353",NA,"",NA,1179,"Ubide, T.","ubide|t",NA,"Ubide","T",NA
"1354",NA,"",NA,1180,"Ulianov, A.","ulianov|a",NA,"Ulianov","A",NA
"1355",NA,"",NA,1181,"Umhoefer, P J","umhoefer|p",NA,"Umhoefer","P","J"
"1356",NA,"",NA,1184,"Urdaneta, M P","urdaneta|m",NA,"Urdaneta","M","P"
"1357",NA,"",NA,1403,"Usai, Lorenzo",NA,NA,"Usai","Lorenzo",NA
"1358",NA,"",NA,1185,"Vaka, D S","vaka|d",NA,"Vaka","D","S"
"1359",NA,"",NA,1187,"VanDerWielen, S.","vanderwielen|s",NA,"VanDerWielen","S",NA
"1360",NA,"",NA,1189,"VanSistine, D P","vansistine|d",NA,"VanSistine","D","P"
"1361",NA,"",NA,1190,"Vass, C R","vass|c",NA,"Vass","C","R"
"1362",NA,"",NA,1192,"Vennin, Emmanuelle","vennin|e",NA,"Vennin","Emmanuelle",NA
"1363",NA,"",NA,1193,"Verplanck, P.","verplanck|p",NA,"Verplanck","P",NA
"1364",NA,"",NA,1195,"Vikre, P.","vikre|p",NA,"Vikre","P",NA
"1365",NA,"",NA,1196,"Villar, J E","villar|j",NA,"Villar","J","E"
"1366",NA,"",NA,1445,"Vinebrooke, Rolf",NA,NA,"Vinebrooke","Rolf",NA
"1367",NA,"",NA,1197,"Virgone, Aurélien","virgone|a",NA,"Virgone","Aurélien",NA
"1368",NA,"",NA,1198,"Visger, C J","visger|c",NA,"Visger","C","J"
"1369",NA,"",NA,1199,"Visscher, Pieter T.","visscher|pt",NA,"Visscher","Pieter","T"
"1370",NA,"",NA,1201,"Voudouris, P.","voudouris|p",NA,"Voudouris","P",NA
"1371",NA,"",NA,1202,"Vrankar, D.","vrankar|d",NA,"Vrankar","D",NA
"1372",NA,"",NA,1203,"Vredenburgh, L M","vredenburgh|l",NA,"Vredenburgh","L","M"
"1373",NA,"",NA,1205,"Vu, Binh","vu|b",NA,"Vu","Binh",NA
"1374",NA,"",NA,1204,"Vuollo, J.","vuollo|j",NA,"Vuollo","J",NA
"1375",NA,"",NA,1206,"Waegli, J A","waegli|j",NA,"Waegli","J","A"
"1376",NA,"",NA,1207,"Walsh, Gregory J.","walsh|gj",NA,"Walsh","Gregory","J"
"1377",NA,"",NA,1208,"Walsh, S.","walsh|s",NA,"Walsh","S",NA
"1378",NA,"",NA,1209,"Walton, Zachary O.","walton|zo",NA,"Walton","Zachary","O"
"1379",NA,"",NA,1210,"Wang, B.","wang|b",NA,"Wang","B",NA
"1380",NA,"",NA,1211,"Wang, C.","wang|c",NA,"Wang","C",NA
"1381",NA,"",NA,1212,"Wang, D.","wang|d",NA,"Wang","D",NA
"1382",NA,"",NA,1687,"Wang, Haihua",NA,NA,"Wang","Haihua",NA
"1383",NA,"",NA,1213,"Wang, J.","wang|j",NA,"Wang","J",NA
"1384",NA,"",NA,1214,"Wang, M.","wang|m",NA,"Wang","M",NA
"1385",NA,"",NA,1543,"WANG, Peng",NA,NA,"WANG","Peng",NA
"1386",NA,"Completed first name to confirm it wasn't a duplicate",NA,1215,"Wang, Xin","wang|x",NA,"Wang","Xin",NA
"1387",NA,"",NA,1570,"Wang, Xudong",NA,NA,"Wang","Xudong",NA
"1388",NA,"",NA,1216,"Wang, Y Z","wang|y",NA,"Wang","Y","Z"
"1389",NA,"",NA,1217,"Wang, Z.","wang|z",NA,"Wang","Z",NA
"1390",NA,"",NA,1219,"Warrell, K F","warrell|k",NA,"Warrell","K","F"
"1391",NA,"",NA,1220,"Waterman, Michell L.","waterman|ml",NA,"Waterman","Michell","L"
"1392",NA,"",NA,1222,"Watkins, L.","watkins|l",NA,"Watkins","L",NA
"1393",NA,"",NA,1223,"Watson, E.","watson|e",NA,"Watson","E",NA
"1394",NA,"",NA,1361,"Watts, Kathryn E.",NA,NA,"Watts","Kathryn","E"
"1395",NA,"",NA,1410,"Weeber, Max",NA,NA,"Weeber","Max",NA
"1396",NA,"",NA,1224,"Weihermann, J D","weihermann|j",NA,"Weihermann","J","D"
"1397",NA,"",NA,1225,"Weil, A B","weil|a",NA,"Weil","A","B"
"1398",NA,"",NA,1227,"Weis, P.","weis|p",NA,"Weis","P",NA
"1399",NA,"",NA,1226,"Weisberg, P J","weisberg|p",NA,"Weisberg","P","J"
"1400",NA,"",NA,1229,"Wen, Y.","wen|y",NA,"Wen","Y",NA
"1401",NA,"",NA,1228,"Weng, Z.","weng|z",NA,"Weng","Z",NA
"1402",NA,"",NA,1231,"Werner, T T","werner|t",NA,"Werner","T","T"
"1403",NA,"",NA,1233,"Westerhof, A B Phil","westerhof|ap","Phil","Westerhof","A","B"
"1404",NA,"",NA,1234,"Whipple, K X","whipple|k",NA,"Whipple","K","X"
"1405",NA,"",NA,1237,"White, J T","white|j",NA,"White","J","T"
"1406",NA,"Fixed to be last, first",NA,1494,"White, Michael J. ",NA,NA,"White","Michael","J"
"1407",NA,"",NA,1239,"White, S J","white|s",NA,"White","S","J"
"1408",NA,"",NA,1236,"Whitenburg, Luke","whitenburg|l",NA,"Whitenburg","Luke",NA
"1409",NA,"",NA,1329,"Whittaker, Amber T. H.",NA,NA,"Whittaker","Amber","T H"
"1410",NA,"",NA,1240,"Whittle, D.","whittle|d",NA,"Whittle","D",NA
"1411",NA,"",NA,1241,"Wildland, Alec D.","wildland|ad",NA,"Wildland","Alec","D"
"1412",NA,"",NA,1242,"Wilkerson, G.","wilkerson|g",NA,"Wilkerson","G",NA
"1413",NA,"",NA,1446,"Williams, Jason",NA,NA,"Williams","Jason",NA
"1414",NA,"",NA,1459,"Williams, Kenneth H.",NA,NA,"Williams","Kenneth","H"
"1415",NA,"",NA,1244,"Williams, Lance R.","williams|lr",NA,"Williams","Lance","R"
"1416",NA,"",NA,1245,"Williams, Marsha B.","williams|mb",NA,"Williams","Marsha","B"
"1417",NA,"",NA,1246,"Williams, S R","williams|s",NA,"Williams","S","R"
"1418",NA,"",NA,1248,"Wilson, Alana M.","wilson|am",NA,"Wilson","Alana","M"
"1419",NA,"",NA,1249,"Wilson, N C","wilson|n",NA,"Wilson","N","C"
"1420",NA,"",NA,1250,"Wilson, S.","wilson|s",NA,"Wilson","S",NA
"1421",NA,"",NA,1642,"Windes, William E.",NA,NA,"Windes","William","E"
"1422",NA,"",NA,1455,"Wingo, P.",NA,NA,"Wingo","P",NA
"1423",NA,"",NA,1253,"Winikoff, S G","winikoff|s",NA,"Winikoff","S","G"
"1424",NA,"",NA,1254,"Winn, C.","winn|c",NA,"Winn","C",NA
"1425",NA,"",NA,1255,"Wintzer, N E","wintzer|n",NA,"Wintzer","N","E"
"1426",NA,"",NA,1469,"Wlodek, Adam",NA,NA,"Wlodek","Adam",NA
"1427",NA,"",NA,1256,"Woodruff, L.","woodruff|l",NA,"Woodruff","L",NA
"1428",NA,"",NA,1257,"Woods, R A","woods|r",NA,"Woods","R","A"
"1429",NA,"",NA,1258,"Workman, J B","workman|j",NA,"Workman","J","B"
"1430",NA,"",NA,1259,"Wortzel, Larry M.","wortzel|lm",NA,"Wortzel","Larry","M"
"1431",NA,"",NA,1261,"Wu, Connor Y. H.","wu|cyh",NA,"Wu","Connor","Y H"
"1432",NA,"",NA,1262,"Wu, Q.","wu|q",NA,"Wu","Q",NA
"1433",NA,"",NA,1263,"Wu, S.","wu|s",NA,"Wu","S",NA
"1434",NA,"",NA,1264,"Wu, X.","wu|x",NA,"Wu","X",NA
"1435",NA,"",NA,1265,"Wu, Y.","wu|y",NA,"Wu","Y",NA
"1436",NA,"",NA,1266,"Wyatt, W. Chris","wyatt|wc",NA,"Wyatt","W","Chris"
"1437",NA,"",NA,1267,"Wypych, Alicja","wypych|a",NA,"Wypych","Alicja",NA
"1438",NA,"",NA,1629,"Xia, Qifan",NA,NA,"Xia","Qifan",NA
"1439",NA,"",NA,1268,"Xie, Zhenan","xie|z",NA,"Xie","Zhenan",NA
"1440",NA,"",NA,1270,"Xu, C.","xu|c",NA,"Xu","C",NA
"1441",NA,"",NA,1595,"Xu, Deyi",NA,NA,"Xu","Deyi",NA
"1442",NA,"",NA,1271,"Xu, Gui-Liang","xu|g",NA,"Xu","Gui-Liang",NA
"1443",NA,"",NA,1272,"Xu, Yuankun","xu|y",NA,"Xu","Yuankun",NA
"1444",NA,"",NA,1706,"Xu, Yueren",NA,NA,"Xu","Yueren",NA
"1445",NA,"",NA,1274,"Yadav, B.","yadav|b",NA,"Yadav","B",NA
"1446",NA,"",NA,1275,"Yadav, S.","yadav|s",NA,"Yadav","S",NA
"1447",NA,"",NA,1586,"Yalcin, Cihan",NA,NA,"Yalcin","Cihan",NA
"1448",NA,"",NA,1277,"Yang, C X","yang|c",NA,"Yang","C","X"
"1449",NA,"",NA,1278,"Yang, D C","yang|d",NA,"Yang","D","C"
"1450",NA,"",NA,1279,"Yang, H.","yang|h",NA,"Yang","H",NA
"1451",NA,"",NA,1450,"Yang, Weihong",NA,NA,"Yang","Weihong",NA
"1452",NA,"",NA,1280,"Yang, X.","yang|x",NA,"Yang","X",NA
"1453",NA,"Completed first name to confirm it wasn't a duplicate",NA,1281,"Yang, Yanshen","yang|y",NA,"Yang","Yanshen",NA
"1454",NA,"Fixed out of upper case",NA,1542,"Yang, Yuyao",NA,NA,"Yang","Yuyao",NA
"1455",NA,"Completed first name to confirm it wasn't a duplicate",NA,1282,"Yang, Zhan","yang|z",NA,"Yang","Zhan",NA
"1456",NA,"",NA,1650,"Yang, Zhiming",NA,NA,"Yang","Zhiming",NA
"1457",NA,"",NA,1283,"Yao, H.","yao|h",NA,"Yao","H",NA
"1458",NA,"",NA,1284,"Yaragunda, V R","yaragunda|v",NA,"Yaragunda","V","R"
"1459",NA,"",NA,1285,"Yates, M G","yates|m",NA,"Yates","M","G"
"1460",NA,"",NA,1286,"Yaxley, Gregory M.","yaxley|gm",NA,"Yaxley","Gregory","M"
"1461",NA,"",NA,1287,"Yellich, J A","yellich|j",NA,"Yellich","J","A"
"1462",NA,"",NA,1288,"Yellishetty, M.","yellishetty|m",NA,"Yellishetty","M",NA
"1463",NA,"",NA,1289,"Yonkee, A.","yonkee|a",NA,"Yonkee","A",NA
"1464",NA,"",NA,1290,"Yonkee, W A","yonkee|w",NA,"Yonkee","W","A"
"1465",NA,"",NA,1448,"Younesi, Reza",NA,NA,"Younesi","Reza",NA
"1466",NA,"",NA,1291,"Young, M L","young|m",NA,"Young","M","L"
"1467",NA,"",NA,1292,"Young, S B","young|s",NA,"Young","S","B"
"1468",NA,"",NA,1296,"Yu, B.","yu|b",NA,"Yu","B",NA
"1469",NA,"",NA,1297,"Yu, G D","yu|g",NA,"Yu","G","D"
"1470",NA,"",NA,1298,"Yu, Q.","yu|q",NA,"Yu","Q",NA
"1471",NA,"",NA,1299,"Yu, Y.","yu|y",NA,"Yu","Y",NA
"1472",NA,"Completed first name to confirm it wasn't a duplicate",NA,1300,"Yu, Zhifeng","yu|z",NA,"Yu","Zhifeng",NA
"1473",NA,"",NA,1631,"Yu, Zihao",NA,NA,"Yu","Zihao",NA
"1474",NA,"",NA,1294,"Yuan, L.","yuan|l",NA,"Yuan","L",NA
"1475",NA,"",NA,1295,"Yusuf, S N","yusuf|s",NA,"Yusuf","S","N"
"1476",NA,"",NA,1301,"Zafra, J L Torres","zafra|jt","Torres","Zafra","J","L"
"1477",NA,"",NA,1302,"Zellman, K L","zellman|k",NA,"Zellman","K","L"
"1478",NA,"",NA,1303,"Zhang, B.","zhang|b",NA,"Zhang","B",NA
"1479",NA,"",NA,1304,"Zhang, D.","zhang|d",NA,"Zhang","D",NA
"1480",NA,"",NA,1305,"Zhang, F.","zhang|f",NA,"Zhang","F",NA
"1481",NA,"",NA,1306,"Zhang, H.","zhang|h",NA,"Zhang","H",NA
"1482",NA,"",NA,1307,"Zhang, J.","zhang|j",NA,"Zhang","J",NA
"1483",NA,"",NA,1308,"Zhang, M.","zhang|m",NA,"Zhang","M",NA
"1484",NA,"",NA,1633,"Zhang, Qiang",NA,NA,"Zhang","Qiang",NA
"1485",NA,"",NA,1365,"Zhang, Shangqing",NA,NA,"Zhang","Shangqing",NA
"1486",NA,"Completed first name to confirm it wasn't a duplicate",NA,1309,"Zhang, Steven E","zhang|s",NA,"Zhang","Steven","E"
"1487",NA,"Completed first name to confirm it wasn't a duplicate",NA,1310,"Zhang, Wencai","zhang|w",NA,"Zhang","Wencai",NA
"1488",NA,"",NA,1370,"Zhang, Wenxu",NA,NA,"Zhang","Wenxu",NA
"1489",NA,"",NA,1311,"Zhang, Y.","zhang|y",NA,"Zhang","Y",NA
"1490",NA,"",NA,1312,"Zhang, Z.","zhang|z",NA,"Zhang","Z",NA
"1491",NA,"",NA,1367,"Zhao, Fenghua",NA,NA,"Zhao","Fenghua",NA
"1492",NA,"",NA,1373,"Zhao, Lihua",NA,NA,"Zhao","Lihua",NA
"1493",NA,"",NA,1686,"Zhao, Rui",NA,NA,"Zhao","Rui",NA
"1494",NA,"Fixed out of upper case",NA,1545,"Zhao, Shen",NA,NA,"Zhao","Shen",NA
"1495",NA,"",NA,1705,"Zhou, Chao",NA,NA,"Zhou","Chao",NA
"1496",NA,"",NA,1313,"Zhou, D.","zhou|d",NA,"Zhou","D",NA
"1497",NA,"",NA,1314,"Zhou, L.","zhou|l",NA,"Zhou","L",NA
"1498",NA,"",NA,1315,"Zhou, S.","zhou|s",NA,"Zhou","S",NA
"1499",NA,"",NA,1511,"Zhu, Xiyue",NA,NA,"Zhu","Xiyue",NA
"1500",NA,"Completed first name to confirm it wasn't a duplicate",NA,1317,"Zhu, Yichuan","zhu|y",NA,"Zhu","Yichuan",NA
"1501",NA,"",NA,1596,"Zhu, Yongguang",NA,NA,"Zhu","Yongguang",NA
"1502",NA,"",NA,1318,"Ziemkiewicz, P F","ziemkiewicz|p",NA,"Ziemkiewicz","P","F"
"1503",NA,"",NA,1319,"Zientek, M.","zientek|m",NA,"Zientek","M",NA
"1504",NA,"",NA,1320,"Zimmerer, Mathew","zimmerer|m",NA,"Zimmerer","Mathew",NA
"1505",NA,"",NA,1588,"Zimmerman, Jade",NA,NA,"Zimmerman","Jade",NA
"1506",NA,"",NA,1369,"Zou, Yu",NA,NA,"Zou","Yu",NA
"1507",NA,"Fixed author_name to have the right order (Last, First Middle Jr). This will replace ID=43 which only has the first initial",NA,596,"Andrews, William M. Jr","jr|wma","Jr","Andrews","William","M"
